date,hour,tag,tagNo,sex,FL,stage,month.year,month.yearID,month,diel,depth,tide,temp
6/3/2013,19,13776,14,Female,133,Immature,Jun-13,2,Jun,night,6.67,2.96,24.42
6/5/2013,2,13776,14,Female,133,Immature,Jun-13,2,Jun,night,17.9,0.9,24.17666667
6/5/2013,5,13776,14,Female,133,Immature,Jun-13,2,Jun,night,9.4,2.64,24.125
6/15/2013,4,13776,14,Female,133,Immature,Jun-13,2,Jun,night,18.40666667,1.36,24.335
6/15/2013,5,13776,14,Female,133,Immature,Jun-13,2,Jun,night,20.23,1.56,24.27166667
6/15/2013,6,13776,14,Female,133,Immature,Jun-13,2,Jun,day,29.865,1.92,24.19
6/15/2013,8,13776,14,Female,133,Immature,Jun-13,2,Jun,day,32.445,2.7,24.10166667
6/15/2013,12,13776,14,Female,133,Immature,Jun-13,2,Jun,day,39.11,2.18,24.39833333
6/15/2013,17,13776,14,Female,133,Immature,Jun-13,2,Jun,day,12.435,1.31,24.23666667
6/17/2013,4,13776,14,Female,133,Immature,Jun-13,2,Jun,night,8.79,1.53,23.84833333
6/17/2013,5,13776,14,Female,133,Immature,Jun-13,2,Jun,night,9.83,1.63,23.92833333
6/17/2013,19,13776,14,Female,133,Immature,Jun-13,2,Jun,night,12.729,1.89,24.22166667
6/17/2013,23,13776,14,Female,133,Immature,Jun-13,2,Jun,night,5.15,2.81,24.16666667
6/19/2013,16,13776,14,Female,133,Immature,Jun-13,2,Jun,day,43.05,1.39,24.24666667
6/19/2013,22,13776,14,Female,133,Immature,Jun-13,2,Jun,night,22.51,2.52,24.145
6/25/2013,8,13776,14,Female,133,Immature,Jun-13,2,Jun,day,15.12,2.17,23.42
6/25/2013,9,13776,14,Female,133,Immature,Jun-13,2,Jun,day,18.19,2.05,23.44666667
6/25/2013,11,13776,14,Female,133,Immature,Jun-13,2,Jun,day,39.42,1.86,23.60833333
6/27/2013,0,13776,14,Female,133,Immature,Jun-13,2,Jun,night,51.24,1.98,23.68
6/27/2013,9,13776,14,Female,133,Immature,Jun-13,2,Jun,day,29.11,2.08,23.65
6/27/2013,10,13776,14,Female,133,Immature,Jun-13,2,Jun,day,48.51,1.88,23.64666667
6/27/2013,13,13776,14,Female,133,Immature,Jun-13,2,Jun,day,42.95333333,1.68,23.89
6/27/2013,16,13776,14,Female,133,Immature,Jun-13,2,Jun,day,49.42,1.96,23.92333333
6/27/2013,18,13776,14,Female,133,Immature,Jun-13,2,Jun,night,40.33,2.06,23.78666667
6/29/2013,1,13776,14,Female,133,Immature,Jun-13,2,Jun,night,44.57,1.89,23.595
6/29/2013,3,13776,14,Female,133,Immature,Jun-13,2,Jun,night,9.493333333,2.44,23.52666667
7/5/2013,2,13776,14,Female,133,Immature,Jul-13,3,Jul,night,21.235,1.28,23.40166667
7/5/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,28.5,2.98,23.37
7/7/2013,17,13776,14,Female,133,Immature,Jul-13,3,Jul,day,27.285,2.36,23.73166667
7/7/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,5.406666667,3.23,23.695
7/7/2013,20,13776,14,Female,133,Immature,Jul-13,3,Jul,night,13.9,3.22,23.69166667
7/9/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,33.84125,2.42,23.77666667
7/9/2013,16,13776,14,Female,133,Immature,Jul-13,3,Jul,day,46.39166667,1.2,23.895
7/9/2013,17,13776,14,Female,133,Immature,Jul-13,3,Jul,day,40.60416667,1.97,23.87
7/9/2013,18,13776,14,Female,133,Immature,Jul-13,3,Jul,night,22.75,2.75,23.83333333
7/11/2013,0,13776,14,Female,133,Immature,Jul-13,3,Jul,night,28.5,1.49,23.665
7/11/2013,3,13776,14,Female,133,Immature,Jul-13,3,Jul,night,16.0625,0.78,23.64
7/11/2013,4,13776,14,Female,133,Immature,Jul-13,3,Jul,night,21.93666667,1.16,23.65833333
7/11/2013,13,13776,14,Female,133,Immature,Jul-13,3,Jul,day,39.875,0.87,23.89833333
7/11/2013,14,13776,14,Female,133,Immature,Jul-13,3,Jul,day,33.958,0.53,23.92166667
7/11/2013,15,13776,14,Female,133,Immature,Jul-13,3,Jul,day,45.25375,0.5,23.885
7/11/2013,18,13776,14,Female,133,Immature,Jul-13,3,Jul,night,16.58666667,2.3,23.75333333
7/11/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,42.14,3.06,23.74
7/11/2013,20,13776,14,Female,133,Immature,Jul-13,3,Jul,night,18.81,3.53,23.72166667
7/13/2013,0,13776,14,Female,133,Immature,Jul-13,3,Jul,night,22.74,2.01,23.55
7/13/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,20.01,1.39,23.32166667
7/13/2013,13,13776,14,Female,133,Immature,Jul-13,3,Jul,day,34.26,1.16,23.53666667
7/13/2013,14,13776,14,Female,133,Immature,Jul-13,3,Jul,day,28.69090909,0.65,23.54833333
7/13/2013,18,13776,14,Female,133,Immature,Jul-13,3,Jul,night,13.834,1.72,23.43
7/13/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,8.483333333,2.55,23.41666667
7/13/2013,23,13776,14,Female,133,Immature,Jul-13,3,Jul,night,3.79,3.24,23.36333333
7/15/2013,0,13776,14,Female,133,Immature,Jul-13,3,Jul,night,3.64,2.61,23.22
7/15/2013,1,13776,14,Female,133,Immature,Jul-13,3,Jul,night,8.03375,1.93,23.22666667
7/15/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,7.986666667,1.12,23.13166667
7/15/2013,7,13776,14,Female,133,Immature,Jul-13,3,Jul,day,30.165,2.28,23.03833333
7/17/2013,14,13776,14,Female,133,Immature,Jul-13,3,Jul,day,25.015,1.45,23.305
7/17/2013,15,13776,14,Female,133,Immature,Jul-13,3,Jul,day,36.91625,0.99,23.26166667
7/19/2013,10,13776,14,Female,133,Immature,Jul-13,3,Jul,day,35.17,2.44,23.70166667
7/19/2013,12,13776,14,Female,133,Immature,Jul-13,3,Jul,day,44.27,2.55,23.84
7/19/2013,18,13776,14,Female,133,Immature,Jul-13,3,Jul,night,25.165,1.01,23.48
7/19/2013,20,13776,14,Female,133,Immature,Jul-13,3,Jul,night,28.2,1.52,23.49166667
7/21/2013,1,13776,14,Female,133,Immature,Jul-13,3,Jul,night,26.07333333,3.12,23.705
7/21/2013,3,13776,14,Female,133,Immature,Jul-13,3,Jul,night,19.025,2.64,23.67333333
7/21/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,13.65,2.1,23.64166667
7/21/2013,15,13776,14,Female,133,Immature,Jul-13,3,Jul,day,30.4725,1.93,23.99
7/21/2013,16,13776,14,Female,133,Immature,Jul-13,3,Jul,day,28.8,1.65,23.86666667
7/21/2013,18,13776,14,Female,133,Immature,Jul-13,3,Jul,night,46.39,1.3,23.78
7/21/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,14.18142857,1.25,23.80833333
7/21/2013,21,13776,14,Female,133,Immature,Jul-13,3,Jul,night,47.6,1.53,23.78333333
7/23/2013,1,13776,14,Female,133,Immature,Jul-13,3,Jul,night,40.02,2.91,23.74166667
7/23/2013,4,13776,14,Female,133,Immature,Jul-13,3,Jul,night,22.74,2.81,23.73166667
7/23/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,12.086,2.6,23.715
7/23/2013,18,13776,14,Female,133,Immature,Jul-13,3,Jul,night,14.9,1.71,23.69
7/23/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,15.8,1.54,23.675
7/23/2013,20,13776,14,Female,133,Immature,Jul-13,3,Jul,night,15.58857143,1.41,23.66166667
7/23/2013,21,13776,14,Female,133,Immature,Jul-13,3,Jul,night,22.44,1.37,23.56333333
7/23/2013,23,13776,14,Female,133,Immature,Jul-13,3,Jul,night,33.87142857,1.71,23.58
7/25/2013,8,13776,14,Female,133,Immature,Jul-13,3,Jul,day,33.534,2.06,22.935
7/25/2013,10,13776,14,Female,133,Immature,Jul-13,3,Jul,day,36.99,1.35,22.975
7/25/2013,14,13776,14,Female,133,Immature,Jul-13,3,Jul,day,24.73142857,1.95,23.18166667
7/25/2013,15,13776,14,Female,133,Immature,Jul-13,3,Jul,day,29.11,2.19,23.195
7/25/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,21.385,1.93,22.90666667
7/25/2013,20,13776,14,Female,133,Immature,Jul-13,3,Jul,night,35.925,1.69,22.875
7/25/2013,22,13776,14,Female,133,Immature,Jul-13,3,Jul,night,13.9,1.34,22.89833333
7/25/2013,23,13776,14,Female,133,Immature,Jul-13,3,Jul,night,23.65,1.34,22.93833333
7/29/2013,5,13776,14,Female,133,Immature,Jul-13,3,Jul,night,10.3,3.14,23.01333333
7/29/2013,15,13776,14,Female,133,Immature,Jul-13,3,Jul,day,35.07,1.75,23.21166667
7/29/2013,16,13776,14,Female,133,Immature,Jul-13,3,Jul,day,36.005,2.24,23.19833333
7/29/2013,19,13776,14,Female,133,Immature,Jul-13,3,Jul,night,40.63,2.67,23.13166667
7/31/2013,0,13776,14,Female,133,Immature,Jul-13,3,Jul,night,18.8,1.17,23.09833333
7/31/2013,4,13776,14,Female,133,Immature,Jul-13,3,Jul,night,9.47,2.52,23.03666667
7/31/2013,17,13776,14,Female,133,Immature,Jul-13,3,Jul,day,40.52666667,2.51,23.085
8/4/2013,22,13776,14,Female,133,Immature,Aug-13,4,Aug,night,18.815,2.52,23.07833333
8/6/2013,21,13776,14,Female,133,Immature,Aug-13,4,Aug,night,42.14,3.09,23.15
8/6/2013,22,13776,14,Female,133,Immature,Aug-13,4,Aug,night,16.00333333,2.77,23.11833333
8/8/2013,13,13776,14,Female,133,Immature,Aug-13,4,Aug,day,46.09,1.16,24.035
8/8/2013,17,13776,14,Female,133,Immature,Aug-13,4,Aug,day,46.09,1.61,23.47166667
8/8/2013,21,13776,14,Female,133,Immature,Aug-13,4,Aug,night,15.92,3.16,23.44166667
8/8/2013,22,13776,14,Female,133,Immature,Aug-13,4,Aug,night,31.385,2.96,23.42833333
8/10/2013,0,13776,14,Female,133,Immature,Aug-13,4,Aug,night,12.1,2.08,23.40166667
8/10/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,8.4125,1.79,23.28333333
8/10/2013,16,13776,14,Female,133,Immature,Aug-13,4,Aug,day,43.96,1.11,23.66666667
8/10/2013,20,13776,14,Female,133,Immature,Aug-13,4,Aug,night,22.44,2.9,23.395
8/12/2013,0,13776,14,Female,133,Immature,Aug-13,4,Aug,night,10,2.32,23.28833333
8/12/2013,1,13776,14,Female,133,Immature,Aug-13,4,Aug,night,13,1.9,23.33
8/12/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,12.16714286,1.72,23.29833333
8/14/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,14.9,1.7,23.64333333
8/14/2013,17,13776,14,Female,133,Immature,Aug-13,4,Aug,day,43.66,1.3,23.9
8/14/2013,22,13776,14,Female,133,Immature,Aug-13,4,Aug,night,5.76,2.93,23.77166667
8/16/2013,3,13776,14,Female,133,Immature,Aug-13,4,Aug,night,34.26,1.84,23.97166667
8/16/2013,21,13776,14,Female,133,Immature,Aug-13,4,Aug,night,29.71,2.48,24.05333333
8/18/2013,0,13776,14,Female,133,Immature,Aug-13,4,Aug,night,1.2,2.74,24.265
8/18/2013,2,13776,14,Female,133,Immature,Aug-13,4,Aug,night,24.45666667,2.24,24.22333333
8/18/2013,3,13776,14,Female,133,Immature,Aug-13,4,Aug,night,24.56,2.05,24.19833333
8/18/2013,4,13776,14,Female,133,Immature,Aug-13,4,Aug,night,23.5,1.96,24.14166667
8/18/2013,9,13776,14,Female,133,Immature,Aug-13,4,Aug,day,41.24,2.13,24.39
8/20/2013,23,13776,14,Female,133,Immature,Aug-13,4,Aug,night,29.54222222,2.36,24.23333333
8/22/2013,4,13776,14,Female,133,Immature,Aug-13,4,Aug,night,7.43,2.36,24.035
8/22/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,27.586,2.29,24.09833333
8/22/2013,14,13776,14,Female,133,Immature,Aug-13,4,Aug,day,30.90333333,1.77,24.41833333
8/22/2013,16,13776,14,Female,133,Immature,Aug-13,4,Aug,day,39.42,1.73,24.30666667
8/22/2013,22,13776,14,Female,133,Immature,Aug-13,4,Aug,night,14.55,1.91,24.04833333
8/24/2013,2,13776,14,Female,133,Immature,Aug-13,4,Aug,night,21.42666667,2.56,23.87333333
8/24/2013,4,13776,14,Female,133,Immature,Aug-13,4,Aug,night,22.738,2.56,23.80666667
8/24/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,5.685,2.49,23.78833333
8/24/2013,6,13776,14,Female,133,Immature,Aug-13,4,Aug,day,34.41,2.38,23.81
8/24/2013,11,13776,14,Female,133,Immature,Aug-13,4,Aug,day,48.82,1.63,24.25833333
8/24/2013,22,13776,14,Female,133,Immature,Aug-13,4,Aug,night,15.92,1.7,24.145
8/26/2013,3,13776,14,Female,133,Immature,Aug-13,4,Aug,night,3.3,2.65,24.06166667
8/26/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,8.872857143,2.71,23.975
8/26/2013,8,13776,14,Female,133,Immature,Aug-13,4,Aug,day,32.14,2.11,24.03833333
8/26/2013,13,13776,14,Female,133,Immature,Aug-13,4,Aug,day,36.99,1.6,24.20166667
8/28/2013,3,13776,14,Female,133,Immature,Aug-13,4,Aug,night,22.13,2.61,23.93166667
8/28/2013,4,13776,14,Female,133,Immature,Aug-13,4,Aug,night,18.19,2.84,23.93
8/28/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,20.15833333,2.91,23.90333333
8/28/2013,15,13776,14,Female,133,Immature,Aug-13,4,Aug,day,43.66,1.98,24.15833333
8/28/2013,16,13776,14,Female,133,Immature,Aug-13,4,Aug,day,31.38,2.24,24.12333333
8/28/2013,18,13776,14,Female,133,Immature,Aug-13,4,Aug,night,23.66666667,2.4,24.13
8/28/2013,20,13776,14,Female,133,Immature,Aug-13,4,Aug,night,18.5,2.04,24.13166667
8/28/2013,21,13776,14,Female,133,Immature,Aug-13,4,Aug,night,15.5,1.8,24.09833333
8/30/2013,0,13776,14,Female,133,Immature,Aug-13,4,Aug,night,11.05,1.39,24.07
8/30/2013,3,13776,14,Female,133,Immature,Aug-13,4,Aug,night,18.055,2.45,23.89833333
8/30/2013,4,13776,14,Female,133,Immature,Aug-13,4,Aug,night,8.79,2.84,23.82833333
8/30/2013,5,13776,14,Female,133,Immature,Aug-13,4,Aug,night,25.87333333,3.05,23.80333333
8/30/2013,9,13776,14,Female,133,Immature,Aug-13,4,Aug,day,34.66875,1.98,24.24166667
8/30/2013,11,13776,14,Female,133,Immature,Aug-13,4,Aug,day,36.99,1.22,24.51333333
8/30/2013,18,13776,14,Female,133,Immature,Aug-13,4,Aug,night,21.62666667,2.71,24.05
8/30/2013,20,13776,14,Female,133,Immature,Aug-13,4,Aug,night,11.63333333,2.34,24.06166667
8/30/2013,23,13776,14,Female,133,Immature,Aug-13,4,Aug,night,18.5,1.36,24.18833333
9/1/2013,20,13776,14,Female,133,Immature,Sep-13,5,Sep,night,8.88,2.77,24.13833333
9/3/2013,1,13776,14,Female,133,Immature,Sep-13,5,Sep,night,33.96,1.04,24.06666667
9/3/2013,5,13776,14,Female,133,Immature,Sep-13,5,Sep,night,14.26666667,2.97,23.86833333
9/3/2013,8,13776,14,Female,133,Immature,Sep-13,5,Sep,day,30.32,3,23.84333333
9/3/2013,18,13776,14,Female,133,Immature,Sep-13,5,Sep,night,36.385,3.09,23.84166667
9/3/2013,19,13776,14,Female,133,Immature,Sep-13,5,Sep,night,10.6,3.32,23.83166667
9/3/2013,21,13776,14,Female,133,Immature,Sep-13,5,Sep,night,25.62,2.84,23.83166667
9/5/2013,17,13776,14,Female,133,Immature,Sep-13,5,Sep,day,47.91,2.19,23.40666667
9/5/2013,19,13776,14,Female,133,Immature,Sep-13,5,Sep,night,35.47,3.43,23.42166667
9/5/2013,20,13776,14,Female,133,Immature,Sep-13,5,Sep,night,40.33,3.59,23.42
9/5/2013,21,13776,14,Female,133,Immature,Sep-13,5,Sep,night,44.67333333,3.36,23.41833333
9/5/2013,22,13776,14,Female,133,Immature,Sep-13,5,Sep,night,43.665,2.83,23.40833333
9/7/2013,0,13776,14,Female,133,Immature,Sep-13,5,Sep,night,31.2,1.55,23.41666667
9/7/2013,18,13776,14,Female,133,Immature,Sep-13,5,Sep,night,31.8,2.49,23.37833333
9/9/2013,5,13776,14,Female,133,Immature,Sep-13,5,Sep,night,21.31,1.51,23.36666667
9/9/2013,14,13776,14,Female,133,Immature,Sep-13,5,Sep,day,28.5,0.38,24.01666667
9/9/2013,20,13776,14,Female,133,Immature,Sep-13,5,Sep,night,39.72,3.4,23.64
9/9/2013,22,13776,14,Female,133,Immature,Sep-13,5,Sep,night,41.08,3.75,23.615
9/9/2013,23,13776,14,Female,133,Immature,Sep-13,5,Sep,night,37.172,3.31,23.64666667
9/11/2013,5,13776,14,Female,133,Immature,Sep-13,5,Sep,night,21.005,1.14,23.84666667
9/11/2013,7,13776,14,Female,133,Immature,Sep-13,5,Sep,day,40.57,2.26,23.96166667
9/11/2013,13,13776,14,Female,133,Immature,Sep-13,5,Sep,day,43.76,1.26,24.19833333
9/11/2013,14,13776,14,Female,133,Immature,Sep-13,5,Sep,day,50.33,0.7,24.23166667
9/11/2013,15,13776,14,Female,133,Immature,Sep-13,5,Sep,day,43.66,0.42,24.24
9/13/2013,20,13776,14,Female,133,Immature,Sep-13,5,Sep,night,14.85,2.13,24.52833333
9/13/2013,21,13776,14,Female,133,Immature,Sep-13,5,Sep,night,21.12333333,2.82,24.5
9/15/2013,2,13776,14,Female,133,Immature,Sep-13,5,Sep,night,35.78,2.57,24.535
9/17/2013,15,13776,14,Female,133,Immature,Sep-13,5,Sep,day,41.1575,1.79,25.10833333
9/21/2013,4,13776,14,Female,133,Immature,Sep-13,5,Sep,night,32.14,2.93,24.77333333
9/21/2013,5,13776,14,Female,133,Immature,Sep-13,5,Sep,night,35.475,2.73,24.76166667
9/23/2013,13,13776,14,Female,133,Immature,Sep-13,5,Sep,day,29.11,1.4,25.31666667
9/23/2013,14,13776,14,Female,133,Immature,Sep-13,5,Sep,day,31.2,1.78,25.42333333
9/23/2013,21,13776,14,Female,133,Immature,Sep-13,5,Sep,night,25.775,1.72,25.14166667
9/25/2013,1,13776,14,Female,133,Immature,Sep-13,5,Sep,night,18.8,1.74,25.095
9/25/2013,2,13776,14,Female,133,Immature,Sep-13,5,Sep,night,17.3,2.12,25.06666667
9/25/2013,4,13776,14,Female,133,Immature,Sep-13,5,Sep,night,19.4,2.8,24.985
9/25/2013,5,13776,14,Female,133,Immature,Sep-13,5,Sep,night,33.66,2.94,24.94
9/27/2013,11,13776,14,Female,133,Immature,Sep-13,5,Sep,day,29.715,1.23,25.62166667
9/27/2013,12,13776,14,Female,133,Immature,Sep-13,5,Sep,day,33.04923077,0.95,25.61
9/27/2013,14,13776,14,Female,133,Immature,Sep-13,5,Sep,day,28.8,1.14,25.44166667
9/27/2013,16,13776,14,Female,133,Immature,Sep-13,5,Sep,day,45.18,2.11,25.26333333
9/29/2013,5,13776,14,Female,133,Immature,Sep-13,5,Sep,night,29.71,2.62,25.24
9/29/2013,21,13776,14,Female,133,Immature,Sep-13,5,Sep,night,18.575,2.59,25.31666667
10/1/2013,9,13776,14,Female,133,Immature,Oct-13,6,Oct,day,31.67,2.33,25.36833333
10/1/2013,13,13776,14,Female,133,Immature,Oct-13,6,Oct,day,36.99,0.91,25.63333333
10/3/2013,3,13776,14,Female,133,Immature,Oct-13,6,Oct,night,36.38,1.48,25.38833333
10/9/2013,16,13776,14,Female,133,Immature,Oct-13,6,Oct,day,28.045,1.05,26.03
10/11/2013,22,13776,14,Female,133,Immature,Oct-13,6,Oct,night,17.9,3.04,25.64166667
10/13/2013,13,13776,14,Female,133,Immature,Oct-13,6,Oct,day,31.06,1.5,26.16333333
10/13/2013,14,13776,14,Female,133,Immature,Oct-13,6,Oct,day,27.79333333,1.26,26.01666667
10/15/2013,18,13776,14,Female,133,Immature,Oct-13,6,Oct,night,42.14,1.36,26.225
10/15/2013,19,13776,14,Female,133,Immature,Oct-13,6,Oct,night,32.9,1.63,26.19
10/15/2013,23,13776,14,Female,133,Immature,Oct-13,6,Oct,night,25.47,2.83,26.23
10/17/2013,19,13776,14,Female,133,Immature,Oct-13,6,Oct,night,16.7,1.51,26.07
10/17/2013,20,13776,14,Female,133,Immature,Oct-13,6,Oct,night,46.995,1.75,26.03666667
10/19/2013,19,13776,14,Female,133,Immature,Oct-13,6,Oct,night,18.8,1.52,26.14666667
10/19/2013,21,13776,14,Female,133,Immature,Oct-13,6,Oct,night,8.19,1.8,26.18
10/19/2013,23,13776,14,Female,133,Immature,Oct-13,6,Oct,night,15.5,2.32,26.11666667
10/21/2013,2,13776,14,Female,133,Immature,Oct-13,6,Oct,night,9.4,2.69,25.84166667
10/21/2013,3,13776,14,Female,133,Immature,Oct-13,6,Oct,night,10.8975,2.58,25.82
10/21/2013,4,13776,14,Female,133,Immature,Oct-13,6,Oct,night,8.42,2.41,25.805
10/21/2013,7,13776,14,Female,133,Immature,Oct-13,6,Oct,day,30.37,1.86,25.89
10/21/2013,16,13776,14,Female,133,Immature,Oct-13,6,Oct,day,40.33,1.85,26.11
10/21/2013,19,13776,14,Female,133,Immature,Oct-13,6,Oct,night,17.60333333,1.63,25.89166667
10/29/2013,5,13776,14,Female,133,Immature,Oct-13,6,Oct,night,41.84,2.95,26.295
10/31/2013,17,13776,14,Female,133,Immature,Oct-13,6,Oct,day,50.43333333,2.68,26.61333333
10/31/2013,21,13776,14,Female,133,Immature,Oct-13,6,Oct,night,21.83,2.81,26.46
11/2/2013,2,13776,14,Female,133,Immature,Nov-13,7,Nov,night,3.335,1.07,26.60666667
11/2/2013,3,13776,14,Female,133,Immature,Nov-13,7,Nov,night,13.3,1.39,26.555
11/2/2013,4,13776,14,Female,133,Immature,Nov-13,7,Nov,night,3.64,1.97,26.55166667
11/2/2013,5,13776,14,Female,133,Immature,Nov-13,7,Nov,night,12.7,2.58,26.57
11/2/2013,17,13776,14,Female,133,Immature,Nov-13,7,Nov,day,31.53,2.3,26.66833333
11/2/2013,18,13776,14,Female,133,Immature,Nov-13,7,Nov,night,14.25,3.02,26.61
11/2/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,12.4,3.47,26.53333333
11/2/2013,20,13776,14,Female,133,Immature,Nov-13,7,Nov,night,16.33333333,3.59,26.51833333
11/2/2013,21,13776,14,Female,133,Immature,Nov-13,7,Nov,night,20.92857143,3.34,26.40833333
11/2/2013,22,13776,14,Female,133,Immature,Nov-13,7,Nov,night,8.49,2.83,26.30333333
11/6/2013,13,13776,14,Female,133,Immature,Nov-13,7,Nov,day,36.68666667,0.6,26.54833333
11/6/2013,14,13776,14,Female,133,Immature,Nov-13,7,Nov,day,33.05,0.26,26.59833333
11/6/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,13.05,2.81,26.28833333
11/8/2013,15,13776,14,Female,133,Immature,Nov-13,7,Nov,day,30.62,0.3,26.58166667
11/10/2013,18,13776,14,Female,133,Immature,Nov-13,7,Nov,night,28.805,0.86,26.53333333
11/10/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,15.595,1.49,26.465
11/14/2013,0,13776,14,Female,133,Immature,Nov-13,7,Nov,night,18.19,3.41,26.66833333
11/14/2013,11,13776,14,Female,133,Immature,Nov-13,7,Nov,day,25.87,2.23,26.88666667
11/14/2013,12,13776,14,Female,133,Immature,Nov-13,7,Nov,day,31.4425,2.35,27.045
11/14/2013,13,13776,14,Female,133,Immature,Nov-13,7,Nov,day,43.66,2.26,27.03333333
11/14/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,29.41,1.08,26.74
11/14/2013,22,13776,14,Female,133,Immature,Nov-13,7,Nov,night,27.59,2.32,26.63666667
11/18/2013,16,13776,14,Female,133,Immature,Nov-13,7,Nov,day,26.98,2.13,27.13833333
11/18/2013,17,13776,14,Female,133,Immature,Nov-13,7,Nov,day,28.955,1.96,26.98666667
11/18/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,18.5,1.66,26.93
11/18/2013,20,13776,14,Female,133,Immature,Nov-13,7,Nov,night,23.045,1.58,27.06
11/18/2013,22,13776,14,Female,133,Immature,Nov-13,7,Nov,night,28.73,1.62,27.07166667
11/20/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,30.62333333,2.03,27.02666667
11/22/2013,0,13776,14,Female,133,Immature,Nov-13,7,Nov,night,23.04,1.74,27.43833333
11/24/2013,2,13776,14,Female,133,Immature,Nov-13,7,Nov,night,19.6175,1.89,27.21333333
11/24/2013,3,13776,14,Female,133,Immature,Nov-13,7,Nov,night,7.88,2.17,27.08
11/24/2013,15,13776,14,Female,133,Immature,Nov-13,7,Nov,day,32.43833333,1.74,27.38333333
11/26/2013,2,13776,14,Female,133,Immature,Nov-13,7,Nov,night,21.83,1.62,27.305
11/26/2013,3,13776,14,Female,133,Immature,Nov-13,7,Nov,night,19.275,1.88,27.3
11/26/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,12.014,2.83,27.56166667
11/26/2013,21,13776,14,Female,133,Immature,Nov-13,7,Nov,night,15.76,2.54,27.49166667
11/26/2013,22,13776,14,Female,133,Immature,Nov-13,7,Nov,night,26.98,2.26,27.52833333
11/26/2013,23,13776,14,Female,133,Immature,Nov-13,7,Nov,night,18.81,1.97,27.57
11/30/2013,11,13776,14,Female,133,Immature,Nov-13,7,Nov,day,34.56,1.39,27.60166667
11/30/2013,19,13776,14,Female,133,Immature,Nov-13,7,Nov,night,14.65,2.89,27.72
11/30/2013,21,13776,14,Female,133,Immature,Nov-13,7,Nov,night,14.4,2.93,27.46833333
11/30/2013,22,13776,14,Female,133,Immature,Nov-13,7,Nov,night,22.22769231,2.66,27.49333333
12/2/2013,14,13776,14,Female,133,Immature,Dec-13,8,Dec,day,37.19,0.85,27.22666667
12/4/2013,2,13776,14,Female,133,Immature,Dec-13,8,Dec,night,11.05,1.53,26.75
12/4/2013,16,13776,14,Female,133,Immature,Dec-13,8,Dec,day,27.9675,1.14,27.15
12/4/2013,21,13776,14,Female,133,Immature,Dec-13,8,Dec,night,11.2,3.15,26.99666667
12/4/2013,22,13776,14,Female,133,Immature,Dec-13,8,Dec,night,46.09,3,26.97166667
12/4/2013,23,13776,14,Female,133,Immature,Dec-13,8,Dec,night,35.17,2.66,26.97166667
12/6/2013,10,13776,14,Female,133,Immature,Dec-13,8,Dec,day,31.05,2.07,27.57333333
12/6/2013,16,13776,14,Female,133,Immature,Dec-13,8,Dec,day,20.51333333,0.99,27.74666667
12/8/2013,19,13776,14,Female,133,Immature,Dec-13,8,Dec,night,17.13333333,2.14,27.36833333
12/10/2013,0,13776,14,Female,133,Immature,Dec-13,8,Dec,night,18.35,2.64,27.17
12/10/2013,22,13776,14,Female,133,Immature,Dec-13,8,Dec,night,18.19,3.07,27.33833333
12/10/2013,23,13776,14,Female,133,Immature,Dec-13,8,Dec,night,18.3525,3.09,27.375
12/12/2013,23,13776,14,Female,133,Immature,Dec-13,8,Dec,night,1.5,3.04,28.06333333
12/16/2013,18,13776,14,Female,133,Immature,Dec-13,8,Dec,night,26.08,1.32,27.75166667
12/16/2013,19,13776,14,Female,133,Immature,Dec-13,8,Dec,night,6.37,1.39,27.70666667
12/16/2013,20,13776,14,Female,133,Immature,Dec-13,8,Dec,night,15.96666667,1.59,27.71333333
12/24/2013,4,13776,14,Female,133,Immature,Dec-13,8,Dec,night,19.4075,2.63,27.215
